💓AKTV🚀📶,#genre#
12-13 20:50_西甲_马竞vs瓦伦西亚_熊冰杰 董方卓,http://xiaoya.crccxw.top:35455/iqiyi/4358493/2836157625615423.m3u8?iqytoken=d8b17fb8b41b273b72c630aef4633e5436fd47b61db09854bc88dd5e84a93ac11f5c5e021634f5acd7bf4abcc373b0c40c0dadb394bf4ec7e9f1157d3780d0f009fd6b9ecee264f4b57d7fbb217083c417906e15ae698975dc230a8aca78e7d04ab6cbd6bdc26841b1a2a3e2b582566dd3087061f4a0eb591f227761e6a24536deeacd3f0b6068f5f9875b59bda7925ce041b6b11c42dc9ac4fe5c16536ee54f2b98eb65ae9e605427a0d6400710afc580
12-13 20:50_西甲_马竞vs瓦伦西亚_English Commentary,http://xiaoya.crccxw.top:35455/iqiyi/4358493/7013837360449723.m3u8?iqytoken=ada73bdd30d7ed91ac62ca3e1410e3099e7d371442e01117015feacb2bde448da847a597f834a42193d634020cf6140f84026143f6dd2d38c5d07c55b996df90065774812785da3b76aba666ddfce5ab166b8a7c0f9ebf68a0a3cd98a5ed6729c28e7f1444398584764e9621e5d6e32535ead25e58c43f6bd5604b04b61d6a4174dd1104e54d0e772601b3101a39c42a78bee298fe1f2200e2739df4759c128b46e2c5beaae74288548470fd902d2e7e2a
12-13 20:45_西甲联赛_马德里竞技 vs 瓦伦西亚_赛场原声,http://xiaoya.crccxw.top:35455/migu/961105074.m3u8?migutoken=a4a9a4e5b5694d64c5f882a2ffca7d88fafb7effb8a7934b84da8937cd6dd28eba443c01094ee0bfde48fd41b14bcf954eddc996e914074c0ade1071c09edf867ca8994bbe18acfdbc5405da
12-13 20:45_西甲联赛_马德里竞技 vs 瓦伦西亚_孙雨轩 王宇,http://xiaoya.crccxw.top:35455/migu/961105121.m3u8?migutoken=2a650f8d78328adde38efdb39b9ceda4afa3bb0e8a3b521f97542afe7cd1292025d32394b6d491821dac6b71c605f050864b42300e6728776824fa6c5911164f94c66379ae7957a3a5b81bd3
12-13 20:00_CBA常规赛第一轮_新疆伊力特vs福建晋江文旅_图文直播,http://xiaoya.crccxw.top:35455/migu/961139592.m3u8?migutoken=996f5e718f6f4df565e7dc26e3dba9193a87bc51083cccaf4aeb34764e043f433baea448021c2dd1f3f4b08bc5e4f8833ff1bad79942b3b760ef4b01baefd0248dc52fdb6f1a86def29fd91e
12-13 19:55_WCBA常规赛A组_新疆天山 VS 江苏南钢_解说,http://xiaoya.crccxw.top:35455/migu/960958014.m3u8?migutoken=2378a3b4c32dec5bdbadd9980a1e5a66d44e3d1c7638b341b3d9fb1a3cfd9205ea5008336636bda93bb29d9f8c246bac0840ac8fad8706c08386a0b43e6f303d753685693714e14c6c547739
12-13 19:45_英女超_埃弗顿女足vs阿森纳女足_赛场原声,http://xiaoya.crccxw.top:35455/migu/961104943.m3u8?migutoken=84d2e373c4d83d3d76f033d03d1283fbcefe319356b37cecb31dd2a01f4e5178f064fecd8b14a8f68301946d54df281ce7e0aec91500f1f502a6e9f72860a21d52fa3ffbf63c13c1a60284e3
12-13 19:35_CBA常规赛第一轮_深圳马可波罗vs青岛崂山啤酒_图文直播,http://xiaoya.crccxw.top:35455/migu/961139485.m3u8?migutoken=4cf80fed0fc8b4bec5b2cfe15f30f48686607391d091bdb2faba401c0c07d11aeb309a644904cd36b96a72a49b8678379a6942d2dc55ee815529dadc15b7c88193bf76aa2aaa3706ec9fbf13
12-13 19:35_CBA常规赛第一轮_江苏肯帝亚vs北京北汽_图文直播,http://xiaoya.crccxw.top:35455/migu/961139481.m3u8?migutoken=16b1e545601368153c5827f9131767b0e192e8cee1ffec7099ec38dbd51227ddee3be2ba9c19593ff16d006e5661aeff02e229f55f7a199dc3d89845543f758becd5dd48ce9dae3f3a72d28a
12-13 19:35_CBA常规赛第一轮_天津先行者vs辽宁本钢_图文直播,http://xiaoya.crccxw.top:35455/migu/961139588.m3u8?migutoken=f738b652514c4150d59765cc2c73b8d35093872dd39e7645e7398a83dfd0750242ac438fb92f2a4e8f9f7d04a45b1efeb12366f3209e08c5eeff1462300a345375f0915f93819e98138715bb
12-13 19:35_CBA常规赛第一轮_四川丰谷酒业vs广州朗肽海本_图文直播,http://xiaoya.crccxw.top:35455/migu/961139547.m3u8?migutoken=d59708880f03c2eb4c76e1549fdd8d56e9d807118e5a37598857b23553d83f9dda97ee86c95c85a579debbd581acfa162fb1ef96cf73c40015b16a3b828e07f23322b2116c26bc62cdc95d90
12-13 19:35_CBA常规赛第一轮_北京控股vs山东高速_图文直播,http://xiaoya.crccxw.top:35455/migu/961139459.m3u8?migutoken=d0bdea177ed2e4114739722f5ad5e8bfddb9528d0778998c09f8cc00bcd15d92356e00907cfc4d650f799935c6d16347aa420c8217c3dc202cc67fe59296e600f27fd079ccde3ae1c4b74aa2
12-13 15:00_Jr. NBA_2025_26 Jr. NBA校园篮球联赛江苏站 主客场决赛,https://mgev.188766.xyz/play?migutoken=c4cd4bb17900caa074e7d24eadafbd37&id=qp4VoqcMCZnK4MB%2BZGb0PGCum3IQJz3mWrTfXw51Al5svKRhU3CIEVUaV%2Fe2RdpIRHICVjI6x5ef062rJVMKvIyTYpkY%2FCZNUuLhJFJc4MKO1X%2FTF9ZT6SeX%2FljyW0EqfCO7O5bUIOWzo5BILNNDgkbuo37JPdGNHr9g2wiN0WWm25E6NhmPcf6RnbFNTmjSM3UeLLB40N%2BayGl8ILlIxFtK%2FioUBXAehecTdm5%2BbYCa6RmzLInT1Lh9UJieL4M8LK83h0DkZF0cYS8HTDqZvCQ6M79WHgPbMnyIgbHZmwoWtzO%2BtzGJz4k5vNsO2XEm&name=rc3%2Fj2FxoFr7V%2Fg8ZLnaGtroccdOMLvUcDubKV5xm54iEL%2BUtLfxhKSr9dhyMeCG%2FYD%2BUJP7C0VPHj6euz8dr9rLmNpGIHwiM5HXdUHe64wKSAuNUvODSS5Kr8eAJ680uV4BO3tYAYwE%2B4s5rPo4pA%3D%3D
12-13 11:00_NBA常规赛_森林狼vs勇士 英文原音,https://mgev.188766.xyz/play?migutoken=e8974ebb798f35abcb09d7e0921bf76d&id=1kRFFOuyTsIDZhDGJq76v3i%2Fed49uv7xjvujzkWhjC2yXDnkLZsL%2FeRGsupnJJXRa2AgOn4BnVA%2F6tEfGTFT9%2FEBW7JpFCBRv0aaDCKFsHeYa3Kac8cqUxQLusuhsbn2KYIu95tDNzM8TXmzGfk65zHvp1iguW6bmJs61wTqsybFN5DcZK37vBbcNzLmvS%2BzLX498JJ3I0i7Jf1IlOANPT4hajktzCd52dW%2BUUUMbbNSACnRp2k8aDnx0iIIHG86hzncDHz3pn3TWjWN2WA9YAaFGsUSkbD0FIZ87WjfPesPHdVj09Gb6%2BXKTq3IeqgQqyqpxCqDpSDEixT4IOb8iA%3D%3D&name=4JtxlwGBeF7JIiAQ2z7eXefajGQcjqeQ62QbGy%2FummFYrgAOD6aNt7jbEuWmtnvz%2BdbckUDEZD5oUgwqmRI1w5eCwk785sTcrrOrpqGkCv8%3D
12-13 11:00_NBA常规赛_森林狼vs勇士 柯凡 王仕鹏 果果,https://mgev.188766.xyz/play?migutoken=bf88f07c72ae3400ff32ee2e753259c2&id=%2FQv73LpHLxv%2BcevacTz9GCdiD1IDusgXp5LqWc9gZHowehgkcMZlHpCtc5ozm%2BHQ%2F%2BidqidRj5DZIXFm%2F7LUSRDrnuPXPI7oPnD%2BsRahj7LDDeWnlYAe%2FvBWKeQWZWjYT30jtTYjJnJ%2FdL8vHCtVLaUECxNkdNmDkELhd4dAlwmFyrNx9EEJ84uSxKJk6z21YaS4ITDZEnS6GvXPxtpG5vCIjS6VuvCpFioZ1CwkBv5fwWR%2FRUrUuh6JBbkGWEyA2mtyqlP8UFiOSMSsU6GvHiSmDpUmJEMehNxiGFzYJFdjnsMrzKMdn2UaDGNn1AmRCkzEpkz7D0D0EkIlER%2F1lQ%3D%3D&name=AlMeIqvQ0tKNrz%2Fsyhp0V9%2B4DUIrLJmgBRNodrJoVjnD3qnEwsHkxbWAa%2B5x0NxkBEOg1YY9AT84VQsgQpHJM7wWp3munlCKIYQmcAGc%2FuXi7WP8mqcdeSKHPc73i2fN
12-13 11:00_NBA常规赛_森林狼vs勇士 二路_徐静雨,https://mgev.188766.xyz/play?migutoken=1d10fa51938c7f432d496ebef11879a2&id=feVb%2FMA%2FZsW6mpx%2BOr83V1KFT73LhXrYBLelBVr5x7yyExAeGcn9MLfI915TW17HhmKY%2FdRZLEuKdoHEfaNNzlOuUGjs5BJejdTuhlh7jJcyVo4U53ZEIlg75t3uUXlrKZguO%2FpkX%2BsIpcVcbAY2%2B9PREThkzvhubIMOhjOvfLx56EtAK9wAqDfrZIA0fPqnnI8dONK1vQpqqsz8Y9%2BIjCASBAYSD%2Fjz3S9x5niyIPgObKiQsDxBIrqaOFRiRdw4clof6in4TB46zufBrlLLUGbE2FhU0TKosx91Yrf6s%2BCAV2kxTEBKvRT2lHQN5WbEqNardfncavpkjApp%2B0PYNg%3D%3D&name=l81f4Eg5SG%2BNZh1nJx%2B%2BftgPYwaJYeacyexIYJephlAYpY5NsoS8uFRcQeJjb21AwD5xg97GVxMT39WLCOF6FLtwuiZPAMJeMqWr4ju%2FIZ8%3D
12-13 09:30_NBA常规赛_篮网vs独行侠 英文原音,https://mgev.188766.xyz/play?migutoken=ffa0ed1ac01c7392b3154ee7af0a3d28&id=0Xkd1GHzhnHaqBsRsZM9d3pY2fEaJrVfWYaJDzOcBKVT6rR%2FErdbnZsUCGpudDgAdAQq%2BMcwWuRUH08k%2BXFZlwP4XZv3KwyGGSzLEI9e2xdYMYQiwdh7Cgs1%2ByJwQ70Ibp%2FjkdKZV2L3bSPaOr54E1ymZLv3gOLCcIo4pxNHwpGAmJ5ucCXzEZ4wOGy6hSDIo%2BTXP3FTKTLbL84cRANeW78K9p5lyacSaP2%2B%2B5Bkyph9aTaT686kw4UoQaNWzI3zGWqjxYXKwa8E5N9E%2By24fJmMkrtKu1GRgyKl0%2FIXtvJSxqFE64iMDAJkIgbcYRY1fa4cKGXm1p6c%2BNA0BWuOxA%3D%3D&name=NWXDBWhEluO0Up%2Bdv%2FrM4zSmbsUp24W4b%2FFn6Hdnc4DSq76l1WVgmXkgG6Cfk13j%2BTEjpPl3xc9Qlek6GiGbWKohttVAQ%2BAcEHMqF7k%2F0jg%3D
12-13 09:30_NBA常规赛_篮网vs独行侠 李雪儿,https://mgev.188766.xyz/play?migutoken=2232968e7fc2978eb79d42811a83dce5&id=aZ4WazHegtDi6D8j1XPoDBg9fBLYH6UFaNOPspWCYJmO625RnuvMJWYpadiWZ2XwYSygT%2FOQ6nddYx8lMU0TPVzl2FnG%2FnUB9o3n9aS2av9wmUP6Cf837qjcLNO46nk%2Fjg3VCqaxnKwsel3pZbYUydnmx%2FRtqumuG3I%2FApf3VABv8gI5p%2F7%2FY9J%2FBEjigOSJmQu3kfFCi7bMHGE3Ma3cxuWbXFEEO8PuVgjdN%2FD2MfeMeluZH1S9la9gYBGYAvZlVkhXAFGVwUzfQGiM8dEAYGi1KSSoOOTsPqnV5JUFu8vj04s01J62V0hLuYNZ3DVk0GMyRyXT6YQs5NM3GOt%2FtA%3D%3D&name=hFPQzAkC5GgHS6W%2Bg2uJm57KQCCRrKXOQyvznfiFZ0uSLVauzDaftVI%2B0Ac62lcZa91slBLZ4CeAc0F0FTqPxEA8c5Ngy2luEyeiGmMDKII%3D
12-13 09:00_NBA常规赛_爵士vs灰熊 英文原音,https://mgev.188766.xyz/play?migutoken=43ae628c7c747396789c7df40d5dcf6f&id=mDPfjcMH%2BAAvNqRoJHEjZM4ISSEV90Huk%2Bxbi3uY8pR%2F5ICMX5NQxyrnGiNpBZVPpXAK2TD%2FNDoE7dJhDv65pXvtYT9CZROMAgrAgfIptWLcvK4kpscVbBiIV4znNiDjg5FIRxCpJOjIgVnhq8nCrHT%2B3i1TXWMzT9gb5oLRwq8kYyXC3k1WGQmuiMtt4UCxJpR1gFrsJXxqjxFtFvuyEjKjO5f6TVjtoLMDaa2GZRCvmI8SDSW3JLmnSW6Egycwe34%2Bc7EcoQKYT9oUZN%2BTpaL0ObOd5oM1NRVLX6RKdksaRmvoAT5lQdZWj2fozPhRFJo9yB1K8z2UxA4ZYSUvUw%3D%3D&name=bqa%2FB2LHodLQ88ggU2NfuwNYWSkjvk3K2PzuQw9HuUUqqbEwVYJixcb7N5Y6KI%2BMsA%2BBZ6MhlAxGkd%2Fjdqj4DU5T5JMNXeuvj7tLzixZAQg%3D
12-13 09:00_NBA常规赛_爵士vs灰熊 王嘉琦,https://mgev.188766.xyz/play?migutoken=56f17b6fcf28a49e6b13b77c1d9585e9&id=cl3fuKpzAhFH2tHS5V6b%2FTR6HKQ5d6dS%2BFe%2B1W86zlxljmAfXiMMs6PpMHFX%2FAoY4TmzJN4K0JkYOi9nHDGte5rj%2FylUk8pRglhMwusV8nXmWF%2Fi56FkUSn8%2F%2F4eBZh9kn%2B4H3HT1JqD%2Bh0H9fIzXYQulJv89aeqDAaPnntH4I1azrXvfd%2BPWTf0aIuQTvKrZKXUni%2FKwsRMcjjBFHLBC34VnUyxjKyT84ee1Rg%2BIlN%2FNMMdRsnhzjjPQmiDWtO%2FOd8vtRn1liqa1PFsViZU9y9brllC5il24BRowXOGYyQd3wDtFxlWrphUSkIdJ7mQ7NFwNk5Y%2Bu8cIR95opKiVQ%3D%3D&name=VRelsByd9YiSzKPQO22sC45bVdx5339JGqSxAW1tz55AiZCPFYadDswW%2Fgd0cWvpgn0RS7INUMcyBEAysudh7NcAteQq9wgveOY24ma%2Fskc%3D
12-13 08:00_NBA常规赛_骑士vs奇才 英文原音,https://mgev.188766.xyz/play?migutoken=2dc1d76143de2bd40c73f7329a9cfdb9&id=WP0dHeoEaPVx%2BBC%2BnlWN0xVnVdbBrmAbVLGTsaGQZ7G%2BeA4UFiBooNOWR4oEJ%2BZhCma4Ps7omWyj7dj0OMzLgZM8SXCci%2F%2FhgY9cu08dQ2Cgxb9n9ufI6%2BOty4J3RbPNsNelCDkP%2BOiT4UdsFIf5XRUWrsLfvez%2Bg7Uj9UbL%2Bdl4%2FEj5xcNA8fI8SydYnHx0ZwHtXMsnK0iqZVRhzJCaX6w5JAycsZH4nLxu5tMtZIC4Wi7MTAFOjQ%2FHVnayEzPmY4Bei%2F%2Bfm2SueWrBWQuxyaASEAwYfJ0B2OLMXhuySmBYhgHA7bGa8KV01XbZDv6iCvAXeJCQqkdK4HCxT4QAOA%3D%3D&name=uu2yIZLmO2NM7TDsG5cL83haqb7Kv9FCSkQw7QORKDw2Hx4FmNoGYz93XRyQsUZ1Cs0x9WCzUycZE7oePGWfrraOPygFTlIC03RZKbg4i0Y%3D
12-13 08:00_NBA常规赛_骑士vs奇才 石楷文,https://mgev.188766.xyz/play?migutoken=12def4feafbc83c98c10325c6120edff&id=OSipq%2FNUpIONvt3aiFk0HdRnJfG0McCEaC4Dyl2JIwwLICsAN4AelN9FLzmkP49MuDlY5ZI3zxUN5t2NQrrfNJ5r1PgF7C3RB5WhoZeK5cI6%2F%2BxKepDxpKcZ7AJFMetpZ3UW5SRxyYs0O02FaI63ruzlyafDOwDw9nC7LV15OYcnrHO0iIn5bP9uwkEymcs7z66nxn4eVSIIF243n0ExO17JOv7IFJOXjdkUv0FiQpzGLEOW4zTqpEzmZojB5RZtjhgM6rJujjMJr7aB%2FUAz5e8DozYM71TfwHmnEFs5I53ojVyGQyGQuFhgCzWF56wAx4VeMlpfweoqKhDN4hjETQ%3D%3D&name=uKrgF02qrDe2zkaPAI31Hifz4kSCOatxfMEoctrqImE3OksNdSmOqOS32ZIw3hj7OjE9US3sFrobIkOVwtdxNc5ZZaXTnZCo7aoLuduRSrI%3D
12-13 08:00_NBA常规赛_老鹰vs活塞 英文原音,https://mgev.188766.xyz/play?migutoken=f8f5c05c2ea2b70421403ce5c5679ff9&id=XlVk1VnG46EAlPco9mm3lQf289N2mFxm5oeQq43A4mkoDqvYA3zv1VwDy8C1GvfPbgPVhRR3aWI8sMHzqePL4G0M0hfrLMnMjugHYYQJsQRBBSqcLUfHEoeIGy9wiMw1d3KGPSrcwg84fnqK13lgm%2FmZqhMJ0lJf%2FI91n1nnoTp%2BKwp2pZ2wu2trthSYUG37Pcg9cCWalzUr71bzD6JnWKJULj8CIglOehqM%2Fg2A2SpNoarOPo3B1o%2BSkX5plhZvxz7UBkYvPXTEZw9hGcvpkQZ12rXIuLSqLjqeYVQeLxjcanbIGjFosl%2B9ppNbpBHGDCWVPND%2BwLM3yBroFE8dpQ%3D%3D&name=uEcuUYQpKHhm26m0ma6CnQKtBJAJ1uuRjd87yeUxTl9QQ1MvoH4yoXbp%2Fc%2FV53140QaSYbe08BuTRVmUplEq3qOimd77aMTcPckTFjh3%2B%2F4%3D
12-13 08:00_NBA常规赛_老鹰vs活塞 刘乘源,https://mgev.188766.xyz/play?migutoken=0771d235f6d926217f8d6fef7e1a4b5b&id=SnCQwnW9amChqlHs1Rtsf1Dh%2BsDJ3NRaB07DzoSlaPYI%2FYJRaSwy39bEAxak2O4KT1kXwHYvpGosffugGQ4TjKY%2F%2FDxjziDRlTGDlZujfSZTChKATIiZf6xfQDgBcwDGpfbv2MNI0npUJ61TeDXEN5Au026yS7xVZxcPC1kJnCvrAP2UGjA7sft9hjpJWIDwsapca8QG46%2BBVsFyO1G29bCszsOROwCRvhE4NnrmvnFndFhBRloctE3RVH94gMeFkRoVTlOLgBazoFYWqdhKNt9OICNGSg0S9fbglHW8fvHi%2FFNEEN9oMTUI3YF9qTpjgYJZRwdqGtGPie3mqYtr%2Bg%3D%3D&name=3r7osuRMtlvZcRakvmvsgvoYd2QZiOVVLqirs10LQFWg0sIRB5C5EbRvnUtIsxQheSreG3Ht4XqWK%2BagjUlXAP1pOgW%2BQx50kEW3Qg%2FZZBE%3D
12-13 08:00_NBA常规赛_步行者vs76人 英文原音,https://mgev.188766.xyz/play?migutoken=b469a8523e08a1cb4b39e61f330c175c&id=qzZfgfL%2FyZDFE5rIPxf44Oc0%2BGl5gscjpgRB6aRwivsUbc1ptD1qB2k36hbDYmxW5irZKgXsQBCZLs1Ld5BY7ChwSKJGcqduMKwT7KzxLrPT4cgXyH8iz23JmAmUmrnToOqnExKpM8r%2BTIrNZsQESI7ZTatc7mB93L%2FHzw%2B3gv3V%2BBkTYSO13FC5TC6Y2TFweUZTO%2Fwt2LpHu7vupedVxRXCbsipbaFnuwQV1pn6Xuer7Osa8c9SqBhwRA%2Bd7jNB24CTvUvBHVn14y6NJ5Sqg1%2FQPbYYM40N6GBoSWKBmv1ZoYu%2FqsI6d7mx3tj4T4uFS7WCZgrZJRsg%2FNI%2B0%2FtBnw%3D%3D&name=Zx3oE%2B5Lzs3mc0rHniU3XIANhQdjNCubL3vX4teVyFdSZwIs%2FjR82jBH5CBzws8ELjY01CwvXz7%2FtUJD7xSSGwP0gSujd8SN5bhe0nfpGWU%3D
12-13 08:00_NBA常规赛_步行者vs76人 寇逸豪,https://mgev.188766.xyz/play?migutoken=f1396ec5cb4dcd56453bb5d3a73e7191&id=cChgePP5tm6Eqj8f66u1cyGO1e5%2FN13yGxGdj90DUZNU7itgFxmWrF5eQTz2sc83QfCXoFF0lC91ZeAD%2FDLDDNLaEbbYW7qmus2EJtAjd8llanyGlbtsjAi2ufdUTOCNf8Pq8YyFoL%2FrpfJoYt48yRzjnyLLzz7lqcIBW9k3P%2Fs8qfbTq0KkqIoSeHqJ0lwrtOfDnE9Bjtqi%2FLpkcC5LP5naR2tctJ%2BkOS%2Bao05J7hyNV0VkwDTJjuOayOIpSWQFDlfsw3oedCS2kR9ZB6xuxe8ya3Snj%2BGAfUClsf3G%2BmdwEX68wUH8Y1YJCjGzgbCRZFqRpiQOftSvu4Fm5LZ3Fw%3D%3D&name=IPX88ZhLpaBnuQ6U%2F4fUvRlbDGqF6WYeLlRQGdj1eXB66t7LJH7MWLIhZtCsO7JKDz%2FUkx3HY2HA7p5l4CbvfCw02FZ%2Buxmyqvs377l7S6E%3D
12-13 08:00_NBA常规赛_公牛vs黄蜂 英文原音,https://mgev.188766.xyz/play?migutoken=e49ce5468d489727333f295398115dbb&id=t%2BJVkPRUo5ZajNgkmOVVT0aajQs9o%2BtvCcElnDsCJL4Nwc68gT2Tbp7UHEhw4RvE9WsYzFXQZt8Nt7W0JltYhwY7QWOTqcPnUVaavjxHn%2B387zLlrdoDmXSgOCRnD3CVaKctDAMGB6OgQWvYsAybvA3lYAceo%2BWottkGEj773EnCC9fJaV51wdBI%2Bw%2BiiLZxwaKs%2BU2izDyC2jB3766Wp7k4N7M1I4boF%2BtBMT8lwfU4lc8Tv90z2LomQkS95iuawVcqfE9StBkkMcx7%2B5xQQUD8AA6xlbDFTfSp8Qx4W%2BVZSFQtmkkTDslOvZ1uBuhf1V9aot7Dw8fu1OmWh31IXg%3D%3D&name=OTELCvOR2LYol6nSG13S4fJFGdFUtzdCyRkGTaRLnVfqRi2eU%2FJ7aop7w65BAiAvW33tdtnq71RbGVtCMkxHa23zOkYj9fnjugzXEn5okJs%3D
12-13 08:00_NBA常规赛_公牛vs黄蜂 王子星,https://mgev.188766.xyz/play?migutoken=5af3f24dd3ac163acee15e65d44d97d9&id=OuPTxtgqnWkoS5ECeQ6guogaRD3A6OHVzD7OGwhT%2FiLKUSCcPxOgtZk%2BC0Zxv%2BjNMktjEGZYLe5I3rTjkim9YDMBlmM3%2FlNO4QAWNx8NaowSoc7YKPiSFzCXpZvI5hvyBINbK8krwX7Cutf84uTu%2FYg8sUfHPG2812XZ978SDeThQFLLXJmMXNcX%2BvUawYb4RL3RCuVbMjNnFX%2Fslwu6yIlzoCaGrZc0Loas9WYye8L7ZgAJbc0FVzuzc8r66wC1pI2pB25%2Fy30aIimkGdDBi9CfclL5Pqmf5DdtWMhLxs9UtQoKjUzhMs%2BbGJ9NGA%2B%2B3T%2B%2F53GL0Rn0bdd8XVlMmw%3D%3D&name=lcubXmRhYgApC%2BhXTEn0UJSBxRehao8d%2Bi374UVnXd8kmymljx393UmXp7dnnEGW%2BugmZdNWSa24uuckltHWd7HrrzSoxX99PXJiZAN%2FUqY%3D
ANIMALPLANET,https://live.catvod.com/live.php?id=AnimalPlanet&token=bc9ba19f50dfbbedc83dd41a7d216da40f4fc6f02c4a3fda1fc94f08f2faabd6%3A1765583265%3ANjguMjIwLjU5LjI0Mg%3D%3D
ANIMALPLANET,https://live.catvod.com/live.php?id=animalplanet_twn&token=1f11adbcbe403fbb6c130fd572b247f99786f7176d8c68167a5a3e8f66c3657a%3A1765583265%3ANjguMjIwLjU5LjI0Mg%3D%3D
HSL虎牙超级联赛,http://live.nctv.top/huya.php?id=660149
掼蛋精英赛,http://159.75.85.63:36666/migu/631354620.m3u8?migutoken=89eff51a683f53c6c9ef79d0d9e0fac5bf8f88966c39c35e13920557e637b087b90748e8e872a32daa2fe81c69eb4dd445a2f13b872627007373c66f36da7eb9ce392148b0fa2a49a407ff7877
斯诺克,http://live.nctv.top/huya.php?id=287115
维护内容：维护 Gather「增加 •「全运会」"」,https://epg.iill.top/v/302.mp4
虎牙斯诺克,http://live.nctv.top/huya.php?id=880214
视频_8M1080_咪视通-1,http://101.43.145.141:12002/itv/3000000001000005308.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-10,http://101.43.145.141:12002/itv/3000000001000031494.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-11,http://101.43.145.141:12002/itv/3000000010000005837.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-12,http://101.43.145.141:12002/itv/3000000020000011518.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-13,http://101.43.145.141:12002/itv/3000000020000011519.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-14,http://101.43.145.141:12002/itv/3000000020000011520.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-15,http://101.43.145.141:12002/itv/3000000020000011521.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-16,http://101.43.145.141:12002/itv/3000000020000011522.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-17,http://101.43.145.141:12002/itv/3000000020000011523.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-18,http://101.43.145.141:12002/itv/3000000020000011524.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-19,http://101.43.145.141:12002/itv/3000000020000011525.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-2,http://101.43.145.141:12002/itv/3000000001000005969.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-20,http://101.43.145.141:12002/itv/3000000020000011528.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-21,http://101.43.145.141:12002/itv/3000000020000011529.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-22,http://101.43.145.141:12002/itv/3000000020000011530.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-23,http://101.43.145.141:12002/itv/3000000020000011531.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-24,http://101.43.145.141:12002/itv/3000000010000000097.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-25,http://101.43.145.141:12002/itv/3000000010000002019.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-26,http://101.43.145.141:12002/itv/3000000010000002809.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-27,http://101.43.145.141:12002/itv/3000000010000003915.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-28,http://101.43.145.141:12002/itv/3000000010000004193.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-29,http://101.43.145.141:12002/itv/3000000010000006077.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-3,http://101.43.145.141:12002/itv/3000000001000007218.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-30,http://101.43.145.141:12002/itv/3000000010000006658.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-31,http://101.43.145.141:12002/itv/3000000010000009788.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-32,http://101.43.145.141:12002/itv/3000000010000010833.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-33,http://101.43.145.141:12002/itv/3000000010000011297.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-34,http://101.43.145.141:12002/itv/3000000010000011518.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-35,http://101.43.145.141:12002/itv/3000000010000012558.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-36,http://101.43.145.141:12002/itv/3000000010000012616.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-37,http://101.43.145.141:12002/itv/3000000010000015470.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-38,http://101.43.145.141:12002/itv/3000000010000015560.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-39,http://101.43.145.141:12002/itv/3000000010000017678.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-4,http://101.43.145.141:12002/itv/3000000001000008001.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-40,http://101.43.145.141:12002/itv/3000000010000019839.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-41,http://101.43.145.141:12002/itv/3000000010000021904.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-42,http://101.43.145.141:12002/itv/3000000010000023434.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-43,http://101.43.145.141:12002/itv/3000000010000025380.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-44,http://101.43.145.141:12002/itv/3000000010000027691.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-45,http://101.43.145.141:12002/itv/3000000010000031669.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-5,http://101.43.145.141:12002/itv/3000000001000008176.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-6,http://101.43.145.141:12002/itv/3000000001000008379.m3u8?cdn=FifastbLive
